name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase
Chau_Phu,08-11-2021,0.44967097373896714,1.0889446659403628,1.2683223248229332,0.7142361538870184,1.0889446659403628,1.3152977640365302,0.8785116296580799,-0.1791654664453597,0.9365245380348344,0.6048917586933212,-0.29129673288753444,0.5608246863352384,-0.5105891169932943,-0.46423512376857395,0.06733713013629822,0.6197370945697344,-1.7391935831603478,-1.7414183629526803,-2.3734590177271397,-1.2698288767388557
Chau_Phu,09-11-2021,-0.705665536178963,1.0889446659403628,0.285651352589679,0.1820531691794291,1.0889446659403628,0.3589634614541551,1.0909094301273345,0.9957804803792102,-0.4239636584705145,0.6048917586933212,-0.4914497685804446,-0.9855782712663332,-1.4619887340799413,-0.06023303821051478,0.3500862450997622,0.7342205480001035,-1.0833618005657275,-1.0531931416659923,-1.7820655747718726,-1.1305377155489134
Chau_Phu,10-11-2021,-0.1279972812199979,0.2110209393686833,0.285651352589679,0.6846704325143742,0.2110209393686833,0.49558264753735204,0.8785116296580799,0.6482612566705352,-0.4431254640550969,0.6048917586933212,-0.4914497685804446,-0.713683245753969,-1.3059828341352986,-0.00973277751574303,0.5338731698260138,0.04731982741788694,-0.8889192117562675,-0.8620194690863566,-1.1906721318166051,-1.0260693446564566
Chau_Phu,11-11-2021,-2.958571730518926,-0.6669027872029963,-1.8583580413737806,-3.1588733459293175,-0.6669027872029963,-1.918022973265788,0.2413182282503186,1.9390469447313308,0.7257446766044282,0.6048917586933212,-0.09066256008959322,-0.713683245753969,-1.0885200645154935,0.14176800456851482,1.7850380035393423,-0.9830312534554388,-1.3684344095829872,-1.359071017793409,-1.7820655747718726,-0.7823098125740577
Chau_Phu,12-11-2021,-0.1279972812199979,0.2110209393686833,0.10698390309272454,0.2707503332973617,0.2110209393686833,0.17680454667655868,0.45371602871957073,0.40003323973576677,-0.49102997801655285,0.6048917586933212,-0.29129673288753444,1.4784703974394675,-0.8769666092875311,0.19226826526328655,0.7176600945522651,0.7342205480001035,-1.7770934097927003,-1.7605357302106437,-2.3734590177271397,-0.7823098125740577
Chau_Phu,13-11-2021,-0.1279972812199979,0.2110209393686833,0.285651352589679,0.2707503332973617,0.2110209393686833,0.3589634614541551,0.5953145623657421,0.38348470527344747,2.689829749024122,0.6048917586933212,-0.29129673288753444,0.8667065900366484,-0.6713224684514111,0.2427685259580583,-0.20834325695307906,0.04731982741788694,-0.4588385704065288,-0.44143738941115845,-0.5992786888613378,-0.6430186513841155
Chau_Phu,14-11-2021,-1.861002046096893,-0.6669027872029963,-1.054354518637484,-1.4144957849433348,-0.6669027872029963,-0.825069484600216,0.2413182282503186,1.2274599628516616,0.06466238393633612,0.6048917586933212,-0.4914497685804446,-0.713683245753969,-0.860420528990372,0.5457700901266314,0.5338731698260138,0.5052536411393653,-0.954831953725576,-0.9384889381182109,-1.1906721318166051,-0.5385502804916587
Chau_Phu,15-11-2021,-0.5901318851871704,0.2110209393686833,-0.5183521701466176,-0.17273548729229504,0.2110209393686833,-0.5973708411282217,0.736913096011911,1.293654100700932,-0.14611747749407006,0.6048917586933212,2.114388792267636,-1.019565149455379,-0.6134111874113543,-0.16123355960000088,-0.18006834545673275,0.8487040014304746,-0.3879823727895224,-0.3649679203793038,-0.007885245906070414,-0.39925911930171654
Chau_Phu,16-11-2021,-1.9187688715927904,0.2110209393686833,-1.3223556928829172,-1.1779700139621854,0.2110209393686833,-1.3260065002386026,0.8077123628349943,2.154177892741463,0.3520894677050718,0.6048917586933212,-0.09066256008959322,-1.019565149455379,-0.8982401410981642,-0.11073329890528653,0.5762855370705331,-0.6395808931643295,-1.7408414017095803,-1.7031836284367534,-2.3734590177271397,-0.29479074840925973
Chau_Phu,17-11-2021,-0.07023045572410057,0.2110209393686833,0.01765017834424574,0.2707503332973617,0.2110209393686833,0.08572508928776128,0.8077123628349943,0.8799407391429844,-0.39522095009364094,0.6048917586933212,-0.4914497685804446,0.2039624653502601,-1.096793104664073,-0.00973277751574303,0.3571549729738489,0.39077018770899624,-0.9680145021194375,-0.9576063053761744,-1.1906721318166051,-0.15549958721931753
Chau_Phu,18-11-2021,-0.705665536178963,1.0889446659403628,-0.07168354640422989,0.1820531691794291,1.0889446659403628,-0.005354368101036131,0.8785116296580799,1.0454260837661633,-0.5006108808088441,0.6048917586933212,-0.4914497685804446,0.2039624653502601,-0.7587803214506805,-0.3632346023790879,0.4207735238406282,0.5052536411393653,-0.42588219942187455,-0.4032026548952315,-0.5992786888613378,-0.05103121632686074
Chau_Phu,19-11-2021,0.44967097373896714,0.2110209393686833,0.19631762784120335,0.4185789401605806,0.2110209393686833,0.3134237327597556,0.6661138291888253,0.5324215154343095,-0.48144907522426167,0.6048917586933212,-0.09066256008959322,-1.4783880050074936,-0.7623259100857861,-0.8682372093266906,0.08147458588447162,0.7342205480001035,-0.8098239213930971,-0.7664326327965388,-1.1906721318166051,0.08825994486308146
Chau_Phu,20-11-2021,0.44967097373896714,0.2110209393686833,-0.42901844539814193,0.7142361538870184,0.2110209393686833,-0.41521192635062526,0.8077123628349943,1.326751169625568,1.0323335659577464,0.6048917586933212,-0.29129673288753444,-0.713683245753969,0.8721904506978572,-0.8682372093266906,0.3147426057293292,-0.29613053287322033,-1.3964473249199432,-1.3781883850513725,-2.3734590177271397,0.19272831575553825
Chau_Phu,21-11-2021,0.04530319526769203,0.2110209393686833,0.5536525268351122,0.2707503332973617,0.2110209393686833,0.49558264753735204,0.3121174950734018,-0.0964227941337702,-0.47186817243197043,0.6048917586933212,-0.4914497685804446,-0.4078013420525591,-0.8899671009495846,-0.4137348630738022,0.7459350060486118,-0.18164707944285122,-0.8905670303055001,-0.8620194690863566,-0.5992786888613378,0.29719668664799503
Chau_Phu,22-11-2021,-0.1279972812199979,1.0889446659403628,0.4643188020866334,0.2707503332973617,1.0889446659403628,0.4500429188429525,0.8077123628349943,0.46622737758503696,2.574858915516628,0.6048917586933212,-0.4914497685804446,0.5608246863352384,-0.7965999335584726,-0.11073329890528653,-0.20127452907899235,0.5052536411393653,-1.8627799743528013,-1.8561225665004615,-2.3734590177271397,0.40166505754045145
Chau_Phu,23-11-2021,0.44967097373896714,1.0011522932831938,0.3749850773381578,0.7142361538870184,1.0011522932831938,0.3589634614541551,0.8785116296580799,0.631712722208216,0.21795682861299512,0.6048917586933212,2.5156571378635184,-0.1019194383511492,-1.0696102584615976,-0.06023303821051478,-0.3214429029384648,-0.06716362601248214,-1.9715359986021603,-1.9517094027902793,-2.9648524606824074,0.5409562187303938
Chau_Phu,24-11-2021,-0.07023045572410057,1.0889446659403628,0.10698390309272454,0.034224562316210176,1.0889446659403628,0.04018536059336338,0.736913096011911,0.764100997906761,-0.49102997801655285,0.6048917586933212,-0.4914497685804446,-1.4783880050074936,-1.0093352516648035,0.29326878665283007,-0.30023671931620466,-0.4106139863035914,-1.43105151445383,-1.3973057523093364,-1.7820655747718726,0.6454245896228507
Chau_Phu,25-11-2021,-0.705665536178963,0.2110209393686833,-0.5183521701466176,-0.17273548729229504,0.2110209393686833,-0.5518311124338222,0.5245152955426564,1.0288775493038465,1.980842942394574,0.6048917586933212,-0.4914497685804446,-0.9855782712663332,-1.1901602720551852,0.39426930804231614,1.424532881960925,0.39077018770899624,-1.1278529013950112,-1.0914278761819192,-0.5992786888613378,0.7847157508127927
Chau_Phu,26-11-2021,-0.6478987106830656,0.2110209393686833,-0.2503509959011843,-0.8527470788631033,0.2110209393686833,-0.46075165504502474,-0.3958751731574453,-0.2619081387569492,-0.5101917836011353,-1.6531883359763173,-0.6920839413783858,-1.019565149455379,-1.6262676741731639,0.19226826526328655,-0.6183294736501016,1.192154361721582,-0.6104378769359388,-0.6326110619907941,-0.007885245906070414,0.8891841217052494
Chau_Phu,27-11-2021,-2.092069348080478,0.2110209393686833,-1.1436882433859596,-2.0058102123962103,0.2110209393686833,-1.371546228933002,-1.457864175503716,-0.8411068449380756,-0.4335445612628057,0.6048917586933212,0.7113929939971406,0.5948115645242839,-1.5565377643494218,0.2427685259580583,0.7459350060486118,0.8487040014304746,-1.8149932364250525,-1.8178878319845346,-2.3734590177271397,0.9588297023002206
Chau_Phu,28-11-2021,-1.4566342676256179,0.2110209393686833,-1.1436882433859596,-1.2371014567074716,0.2110209393686833,-1.0983078567666082,-0.3958751731574453,0.41658177419808373,-0.3760591445090586,0.6048917586933212,0.9115460296900506,1.8523260575189688,-1.653450520375639,-0.26223408098954437,1.5517699836944847,0.27628673427862716,-0.8740888448131731,-0.8811368363443202,-0.007885245906070414,1.1329436537876485
Chau_Phu,29-11-2021,-1.861002046096893,-0.6669027872029963,-1.5903568671283472,-1.444061506315979,-0.6669027872029963,-1.4626256863217995,0.17051896142723288,1.657721858871926,-0.41438275567822336,0.6048917586933212,-0.29129673288753444,-0.5777357329977868,-1.6215402226596898,-0.6157359058528892,2.272780226851317,-0.5250974397339605,-1.899031982435921,-1.9134746682743524,-2.3734590177271397,1.237412024680105
Chau_Phu,30-11-2021,-3.4207063344860984,0.2110209393686833,-2.126359215619214,-3.395399116910468,0.2110209393686833,-2.054642159348985,0.3829167618964875,2.485148581987821,1.3101797469341907,0.6048917586933212,-0.09066256008959322,-0.4078013420525591,-1.2220705697711347,-0.11073329890528653,2.315192594095837,-2.356832694619872,-1.5398075387031893,-1.5311273231150813,-1.7820655747718726,1.3418803955725618
Chau_Phu,01-12-2021,-2.265369824568168,0.2110209393686833,-1.5010231423798717,-2.0058102123962103,0.2110209393686833,-1.508165415016199,-0.041878839042021755,1.1943628939270254,-0.5006108808088441,0.6048917586933212,-0.4914497685804446,-0.35682102476899097,-1.276436262176086,0.6972708722108892,2.138474397243672,0.39077018770899624,-0.5708902317543535,-0.5561415929589394,-0.5992786888613378,1.4811715567625041
